,index,Date,Subject,Age,Sex,TrialNumber,BlockNumber,Block,VideoPath,AudioPath,SpeakerID,ListenerID,SpeakerDyad,ListenerDyad,SpeakerExtract,ListenerExtract,Condition,SpeakerSex,Duration,CorrectResp,Resp,LikertResp,Accuracy,DisplayedDyad,listener_au,model_performance
888,30,2023-07-07 17:31:48.657773,5,27,f,31,1,va,./stim/processed_extracts/fake/2\2_3_va.mov,./stim/processed_extracts/audio/2/2_3_audio.wav,F1,M2,2,2,3,2,fake,F,8,h,h,2,True,2,AU25,0.07267325196299992
888,30,2023-07-07 17:31:48.657773,5,27,f,31,1,va,./stim/processed_extracts/fake/2\2_3_va.mov,./stim/processed_extracts/audio/2/2_3_audio.wav,F1,M2,2,2,3,2,fake,F,8,h,h,2,True,2,AU26,-0.06309534074294544
888,30,2023-07-07 17:31:48.657773,5,27,f,31,1,va,./stim/processed_extracts/fake/2\2_3_va.mov,./stim/processed_extracts/audio/2/2_3_audio.wav,F1,M2,2,2,3,2,fake,F,8,h,h,2,True,2,AU28,-0.07357439160807308
888,30,2023-07-07 17:31:48.657773,5,27,f,31,1,va,./stim/processed_extracts/fake/2\2_3_va.mov,./stim/processed_extracts/audio/2/2_3_audio.wav,F1,M2,2,2,3,2,fake,F,8,h,h,2,True,2,AU43,-0.049376709648821494
888,30,2023-07-07 17:31:48.657773,5,27,f,31,1,va,./stim/processed_extracts/fake/2\2_3_va.mov,./stim/processed_extracts/audio/2/2_3_audio.wav,F1,M2,2,2,3,2,fake,F,8,h,h,2,True,2,Pitch,0.009967782500736993
889,31,2023-07-07 17:31:48.657773,5,27,f,32,1,va,./stim/processed_extracts/fake_ad/3\1_4_4_5_va.mov,./stim/processed_extracts/audio/3/1_4_4_5_audio.wav,F2,M1,4,1,5,4,fake,F,15,h,g,3,False,3,AU12,0.17438487183387885
889,31,2023-07-07 17:31:48.657773,5,27,f,32,1,va,./stim/processed_extracts/fake_ad/3\1_4_4_5_va.mov,./stim/processed_extracts/audio/3/1_4_4_5_audio.wav,F2,M1,4,1,5,4,fake,F,15,h,g,3,False,3,AU14,-0.08244644826936885
889,31,2023-07-07 17:31:48.657773,5,27,f,32,1,va,./stim/processed_extracts/fake_ad/3\1_4_4_5_va.mov,./stim/processed_extracts/audio/3/1_4_4_5_audio.wav,F2,M1,4,1,5,4,fake,F,15,h,g,3,False,3,AU15,0.05782327285041312
889,31,2023-07-07 17:31:48.657773,5,27,f,32,1,va,./stim/processed_extracts/fake_ad/3\1_4_4_5_va.mov,./stim/processed_extracts/audio/3/1_4_4_5_audio.wav,F2,M1,4,1,5,4,fake,F,15,h,g,3,False,3,AU17,0.19659135431349026
889,31,2023-07-07 17:31:48.657773,5,27,f,32,1,va,./stim/processed_extracts/fake_ad/3\1_4_4_5_va.mov,./stim/processed_extracts/audio/3/1_4_4_5_audio.wav,F2,M1,4,1,5,4,fake,F,15,h,g,3,False,3,AU23,0.18134582711327515
889,31,2023-07-07 17:31:48.657773,5,27,f,32,1,va,./stim/processed_extracts/fake_ad/3\1_4_4_5_va.mov,./stim/processed_extracts/audio/3/1_4_4_5_audio.wav,F2,M1,4,1,5,4,fake,F,15,h,g,3,False,3,AU24,-0.16433152654431232
889,31,2023-07-07 17:31:48.657773,5,27,f,32,1,va,./stim/processed_extracts/fake_ad/3\1_4_4_5_va.mov,./stim/processed_extracts/audio/3/1_4_4_5_audio.wav,F2,M1,4,1,5,4,fake,F,15,h,g,3,False,3,AU25,0.35028687624538435
889,31,2023-07-07 17:31:48.657773,5,27,f,32,1,va,./stim/processed_extracts/fake_ad/3\1_4_4_5_va.mov,./stim/processed_extracts/audio/3/1_4_4_5_audio.wav,F2,M1,4,1,5,4,fake,F,15,h,g,3,False,3,AU26,0.03993478859544567
889,31,2023-07-07 17:31:48.657773,5,27,f,32,1,va,./stim/processed_extracts/fake_ad/3\1_4_4_5_va.mov,./stim/processed_extracts/audio/3/1_4_4_5_audio.wav,F2,M1,4,1,5,4,fake,F,15,h,g,3,False,3,AU28,-0.2300224093540196
889,31,2023-07-07 17:31:48.657773,5,27,f,32,1,va,./stim/processed_extracts/fake_ad/3\1_4_4_5_va.mov,./stim/processed_extracts/audio/3/1_4_4_5_audio.wav,F2,M1,4,1,5,4,fake,F,15,h,g,3,False,3,AU43,-0.050953932421729374
889,31,2023-07-07 17:31:48.657773,5,27,f,32,1,va,./stim/processed_extracts/fake_ad/3\1_4_4_5_va.mov,./stim/processed_extracts/audio/3/1_4_4_5_audio.wav,F2,M1,4,1,5,4,fake,F,15,h,g,3,False,3,Pitch,-0.013188258818163236
890,32,2023-07-07 17:31:48.657773,5,27,f,33,1,va,./stim/processed_extracts/fake_ad/37\31_4_33_2_va.mov,./stim/processed_extracts/audio/37/31_4_33_2_audio.wav,M10,F11,31,33,4,2,fake,M,7,h,h,3,True,37,AU12,-0.23119917094030895
890,32,2023-07-07 17:31:48.657773,5,27,f,33,1,va,./stim/processed_extracts/fake_ad/37\31_4_33_2_va.mov,./stim/processed_extracts/audio/37/31_4_33_2_audio.wav,M10,F11,31,33,4,2,fake,M,7,h,h,3,True,37,AU14,-0.14396052567754639
890,32,2023-07-07 17:31:48.657773,5,27,f,33,1,va,./stim/processed_extracts/fake_ad/37\31_4_33_2_va.mov,./stim/processed_extracts/audio/37/31_4_33_2_audio.wav,M10,F11,31,33,4,2,fake,M,7,h,h,3,True,37,AU15,-0.3361896669112662
890,32,2023-07-07 17:31:48.657773,5,27,f,33,1,va,./stim/processed_extracts/fake_ad/37\31_4_33_2_va.mov,./stim/processed_extracts/audio/37/31_4_33_2_audio.wav,M10,F11,31,33,4,2,fake,M,7,h,h,3,True,37,AU17,0.09641232799570093
890,32,2023-07-07 17:31:48.657773,5,27,f,33,1,va,./stim/processed_extracts/fake_ad/37\31_4_33_2_va.mov,./stim/processed_extracts/audio/37/31_4_33_2_audio.wav,M10,F11,31,33,4,2,fake,M,7,h,h,3,True,37,AU23,-0.007841148291461883
890,32,2023-07-07 17:31:48.657773,5,27,f,33,1,va,./stim/processed_extracts/fake_ad/37\31_4_33_2_va.mov,./stim/processed_extracts/audio/37/31_4_33_2_audio.wav,M10,F11,31,33,4,2,fake,M,7,h,h,3,True,37,AU24,0.053482458314777284
890,32,2023-07-07 17:31:48.657773,5,27,f,33,1,va,./stim/processed_extracts/fake_ad/37\31_4_33_2_va.mov,./stim/processed_extracts/audio/37/31_4_33_2_audio.wav,M10,F11,31,33,4,2,fake,M,7,h,h,3,True,37,AU25,-0.17085269915614715
890,32,2023-07-07 17:31:48.657773,5,27,f,33,1,va,./stim/processed_extracts/fake_ad/37\31_4_33_2_va.mov,./stim/processed_extracts/audio/37/31_4_33_2_audio.wav,M10,F11,31,33,4,2,fake,M,7,h,h,3,True,37,AU26,-0.0991137460639186
890,32,2023-07-07 17:31:48.657773,5,27,f,33,1,va,./stim/processed_extracts/fake_ad/37\31_4_33_2_va.mov,./stim/processed_extracts/audio/37/31_4_33_2_audio.wav,M10,F11,31,33,4,2,fake,M,7,h,h,3,True,37,AU28,0.03501414228217712
890,32,2023-07-07 17:31:48.657773,5,27,f,33,1,va,./stim/processed_extracts/fake_ad/37\31_4_33_2_va.mov,./stim/processed_extracts/audio/37/31_4_33_2_audio.wav,M10,F11,31,33,4,2,fake,M,7,h,h,3,True,37,AU43,0.09288775394195482
890,32,2023-07-07 17:31:48.657773,5,27,f,33,1,va,./stim/processed_extracts/fake_ad/37\31_4_33_2_va.mov,./stim/processed_extracts/audio/37/31_4_33_2_audio.wav,M10,F11,31,33,4,2,fake,M,7,h,h,3,True,37,Pitch,0.3159871827580614
891,33,2023-07-07 17:31:48.657773,5,27,f,34,1,va,./stim/processed_extracts/true/52\2_va.mov,./stim/processed_extracts/audio/52/2_audio.wav,F12,M16,52,52,2,2,true,F,10,g,g,2,True,52,AU12,-0.1276217962577117
891,33,2023-07-07 17:31:48.657773,5,27,f,34,1,va,./stim/processed_extracts/true/52\2_va.mov,./stim/processed_extracts/audio/52/2_audio.wav,F12,M16,52,52,2,2,true,F,10,g,g,2,True,52,AU14,0.10790619047239312
891,33,2023-07-07 17:31:48.657773,5,27,f,34,1,va,./stim/processed_extracts/true/52\2_va.mov,./stim/processed_extracts/audio/52/2_audio.wav,F12,M16,52,52,2,2,true,F,10,g,g,2,True,52,AU15,-0.07641083999303044
891,33,2023-07-07 17:31:48.657773,5,27,f,34,1,va,./stim/processed_extracts/true/52\2_va.mov,./stim/processed_extracts/audio/52/2_audio.wav,F12,M16,52,52,2,2,true,F,10,g,g,2,True,52,AU17,-0.05077554321158861
891,33,2023-07-07 17:31:48.657773,5,27,f,34,1,va,./stim/processed_extracts/true/52\2_va.mov,./stim/processed_extracts/audio/52/2_audio.wav,F12,M16,52,52,2,2,true,F,10,g,g,2,True,52,AU23,0.02439654966756512
891,33,2023-07-07 17:31:48.657773,5,27,f,34,1,va,./stim/processed_extracts/true/52\2_va.mov,./stim/processed_extracts/audio/52/2_audio.wav,F12,M16,52,52,2,2,true,F,10,g,g,2,True,52,AU24,-0.3052409884696227
891,33,2023-07-07 17:31:48.657773,5,27,f,34,1,va,./stim/processed_extracts/true/52\2_va.mov,./stim/processed_extracts/audio/52/2_audio.wav,F12,M16,52,52,2,2,true,F,10,g,g,2,True,52,AU25,0.05869151416910371
891,33,2023-07-07 17:31:48.657773,5,27,f,34,1,va,./stim/processed_extracts/true/52\2_va.mov,./stim/processed_extracts/audio/52/2_audio.wav,F12,M16,52,52,2,2,true,F,10,g,g,2,True,52,AU26,0.17245043962740458
891,33,2023-07-07 17:31:48.657773,5,27,f,34,1,va,./stim/processed_extracts/true/52\2_va.mov,./stim/processed_extracts/audio/52/2_audio.wav,F12,M16,52,52,2,2,true,F,10,g,g,2,True,52,AU28,-0.217131285372436
891,33,2023-07-07 17:31:48.657773,5,27,f,34,1,va,./stim/processed_extracts/true/52\2_va.mov,./stim/processed_extracts/audio/52/2_audio.wav,F12,M16,52,52,2,2,true,F,10,g,g,2,True,52,AU43,-0.09970748405111948
891,33,2023-07-07 17:31:48.657773,5,27,f,34,1,va,./stim/processed_extracts/true/52\2_va.mov,./stim/processed_extracts/audio/52/2_audio.wav,F12,M16,52,52,2,2,true,F,10,g,g,2,True,52,Pitch,0.23291368817899638
892,34,2023-07-07 17:31:48.657773,5,27,f,35,1,va,./stim/processed_extracts/fake_ad/13\5_6_11_10_va.mov,./stim/processed_extracts/audio/13/5_6_11_10_audio.wav,F4,M3,11,5,10,6,fake,F,11,h,g,3,False,13,AU12,-0.14259807505328073
892,34,2023-07-07 17:31:48.657773,5,27,f,35,1,va,./stim/processed_extracts/fake_ad/13\5_6_11_10_va.mov,./stim/processed_extracts/audio/13/5_6_11_10_audio.wav,F4,M3,11,5,10,6,fake,F,11,h,g,3,False,13,AU14,0.09337951917072333
892,34,2023-07-07 17:31:48.657773,5,27,f,35,1,va,./stim/processed_extracts/fake_ad/13\5_6_11_10_va.mov,./stim/processed_extracts/audio/13/5_6_11_10_audio.wav,F4,M3,11,5,10,6,fake,F,11,h,g,3,False,13,AU15,0.10904066237964304
892,34,2023-07-07 17:31:48.657773,5,27,f,35,1,va,./stim/processed_extracts/fake_ad/13\5_6_11_10_va.mov,./stim/processed_extracts/audio/13/5_6_11_10_audio.wav,F4,M3,11,5,10,6,fake,F,11,h,g,3,False,13,AU17,0.40075115585470705
892,34,2023-07-07 17:31:48.657773,5,27,f,35,1,va,./stim/processed_extracts/fake_ad/13\5_6_11_10_va.mov,./stim/processed_extracts/audio/13/5_6_11_10_audio.wav,F4,M3,11,5,10,6,fake,F,11,h,g,3,False,13,AU23,-0.3109354388814184
892,34,2023-07-07 17:31:48.657773,5,27,f,35,1,va,./stim/processed_extracts/fake_ad/13\5_6_11_10_va.mov,./stim/processed_extracts/audio/13/5_6_11_10_audio.wav,F4,M3,11,5,10,6,fake,F,11,h,g,3,False,13,AU24,0.08493470330971736
892,34,2023-07-07 17:31:48.657773,5,27,f,35,1,va,./stim/processed_extracts/fake_ad/13\5_6_11_10_va.mov,./stim/processed_extracts/audio/13/5_6_11_10_audio.wav,F4,M3,11,5,10,6,fake,F,11,h,g,3,False,13,AU25,0.1955981192438071
892,34,2023-07-07 17:31:48.657773,5,27,f,35,1,va,./stim/processed_extracts/fake_ad/13\5_6_11_10_va.mov,./stim/processed_extracts/audio/13/5_6_11_10_audio.wav,F4,M3,11,5,10,6,fake,F,11,h,g,3,False,13,AU26,0.06432469147304508
892,34,2023-07-07 17:31:48.657773,5,27,f,35,1,va,./stim/processed_extracts/fake_ad/13\5_6_11_10_va.mov,./stim/processed_extracts/audio/13/5_6_11_10_audio.wav,F4,M3,11,5,10,6,fake,F,11,h,g,3,False,13,AU28,0.019308292091571436
892,34,2023-07-07 17:31:48.657773,5,27,f,35,1,va,./stim/processed_extracts/fake_ad/13\5_6_11_10_va.mov,./stim/processed_extracts/audio/13/5_6_11_10_audio.wav,F4,M3,11,5,10,6,fake,F,11,h,g,3,False,13,AU43,0.36864408987594816
892,34,2023-07-07 17:31:48.657773,5,27,f,35,1,va,./stim/processed_extracts/fake_ad/13\5_6_11_10_va.mov,./stim/processed_extracts/audio/13/5_6_11_10_audio.wav,F4,M3,11,5,10,6,fake,F,11,h,g,3,False,13,Pitch,0.08481154427728561
893,35,2023-07-07 17:31:48.657773,5,27,f,36,1,va,./stim/processed_extracts/true/47\3_va.mov,./stim/processed_extracts/audio/47/3_audio.wav,F13,M13,47,47,3,3,true,F,9,g,h,3,False,47,AU12,-0.11793536543537841
893,35,2023-07-07 17:31:48.657773,5,27,f,36,1,va,./stim/processed_extracts/true/47\3_va.mov,./stim/processed_extracts/audio/47/3_audio.wav,F13,M13,47,47,3,3,true,F,9,g,h,3,False,47,AU14,0.22771332595394914
893,35,2023-07-07 17:31:48.657773,5,27,f,36,1,va,./stim/processed_extracts/true/47\3_va.mov,./stim/processed_extracts/audio/47/3_audio.wav,F13,M13,47,47,3,3,true,F,9,g,h,3,False,47,AU15,0.12824160048603514
893,35,2023-07-07 17:31:48.657773,5,27,f,36,1,va,./stim/processed_extracts/true/47\3_va.mov,./stim/processed_extracts/audio/47/3_audio.wav,F13,M13,47,47,3,3,true,F,9,g,h,3,False,47,AU17,0.20643426773411444
893,35,2023-07-07 17:31:48.657773,5,27,f,36,1,va,./stim/processed_extracts/true/47\3_va.mov,./stim/processed_extracts/audio/47/3_audio.wav,F13,M13,47,47,3,3,true,F,9,g,h,3,False,47,AU23,0.24147853643657158
893,35,2023-07-07 17:31:48.657773,5,27,f,36,1,va,./stim/processed_extracts/true/47\3_va.mov,./stim/processed_extracts/audio/47/3_audio.wav,F13,M13,47,47,3,3,true,F,9,g,h,3,False,47,AU24,0.1994549121016009
893,35,2023-07-07 17:31:48.657773,5,27,f,36,1,va,./stim/processed_extracts/true/47\3_va.mov,./stim/processed_extracts/audio/47/3_audio.wav,F13,M13,47,47,3,3,true,F,9,g,h,3,False,47,AU25,0.34966407161754975
893,35,2023-07-07 17:31:48.657773,5,27,f,36,1,va,./stim/processed_extracts/true/47\3_va.mov,./stim/processed_extracts/audio/47/3_audio.wav,F13,M13,47,47,3,3,true,F,9,g,h,3,False,47,AU26,0.05096947873911064
893,35,2023-07-07 17:31:48.657773,5,27,f,36,1,va,./stim/processed_extracts/true/47\3_va.mov,./stim/processed_extracts/audio/47/3_audio.wav,F13,M13,47,47,3,3,true,F,9,g,h,3,False,47,AU28,0.3279491730529186
893,35,2023-07-07 17:31:48.657773,5,27,f,36,1,va,./stim/processed_extracts/true/47\3_va.mov,./stim/processed_extracts/audio/47/3_audio.wav,F13,M13,47,47,3,3,true,F,9,g,h,3,False,47,AU43,-0.16220061546544995
893,35,2023-07-07 17:31:48.657773,5,27,f,36,1,va,./stim/processed_extracts/true/47\3_va.mov,./stim/processed_extracts/audio/47/3_audio.wav,F13,M13,47,47,3,3,true,F,9,g,h,3,False,47,Pitch,0.014851970428965586
894,36,2023-07-07 17:31:48.657773,5,27,f,37,1,va,./stim/processed_extracts/true/21\3_va.mov,./stim/processed_extracts/audio/21/3_audio.wav,F5,M7,21,21,3,3,true,F,13,g,g,4,True,21,AU12,0.08268181404789983
894,36,2023-07-07 17:31:48.657773,5,27,f,37,1,va,./stim/processed_extracts/true/21\3_va.mov,./stim/processed_extracts/audio/21/3_audio.wav,F5,M7,21,21,3,3,true,F,13,g,g,4,True,21,AU14,-0.029329665781762895
894,36,2023-07-07 17:31:48.657773,5,27,f,37,1,va,./stim/processed_extracts/true/21\3_va.mov,./stim/processed_extracts/audio/21/3_audio.wav,F5,M7,21,21,3,3,true,F,13,g,g,4,True,21,AU15,-0.005664227871840253
894,36,2023-07-07 17:31:48.657773,5,27,f,37,1,va,./stim/processed_extracts/true/21\3_va.mov,./stim/processed_extracts/audio/21/3_audio.wav,F5,M7,21,21,3,3,true,F,13,g,g,4,True,21,AU17,0.009472228558028857
894,36,2023-07-07 17:31:48.657773,5,27,f,37,1,va,./stim/processed_extracts/true/21\3_va.mov,./stim/processed_extracts/audio/21/3_audio.wav,F5,M7,21,21,3,3,true,F,13,g,g,4,True,21,AU23,0.27978996416854496
894,36,2023-07-07 17:31:48.657773,5,27,f,37,1,va,./stim/processed_extracts/true/21\3_va.mov,./stim/processed_extracts/audio/21/3_audio.wav,F5,M7,21,21,3,3,true,F,13,g,g,4,True,21,AU24,-0.06272800961784683
894,36,2023-07-07 17:31:48.657773,5,27,f,37,1,va,./stim/processed_extracts/true/21\3_va.mov,./stim/processed_extracts/audio/21/3_audio.wav,F5,M7,21,21,3,3,true,F,13,g,g,4,True,21,AU25,0.14312428717771153
894,36,2023-07-07 17:31:48.657773,5,27,f,37,1,va,./stim/processed_extracts/true/21\3_va.mov,./stim/processed_extracts/audio/21/3_audio.wav,F5,M7,21,21,3,3,true,F,13,g,g,4,True,21,AU26,-0.22517001339760406
894,36,2023-07-07 17:31:48.657773,5,27,f,37,1,va,./stim/processed_extracts/true/21\3_va.mov,./stim/processed_extracts/audio/21/3_audio.wav,F5,M7,21,21,3,3,true,F,13,g,g,4,True,21,AU28,0.25702312210518885
894,36,2023-07-07 17:31:48.657773,5,27,f,37,1,va,./stim/processed_extracts/true/21\3_va.mov,./stim/processed_extracts/audio/21/3_audio.wav,F5,M7,21,21,3,3,true,F,13,g,g,4,True,21,AU43,-0.09408510058586698
894,36,2023-07-07 17:31:48.657773,5,27,f,37,1,va,./stim/processed_extracts/true/21\3_va.mov,./stim/processed_extracts/audio/21/3_audio.wav,F5,M7,21,21,3,3,true,F,13,g,g,4,True,21,Pitch,0.22271765782555675
895,37,2023-07-07 17:31:48.657773,5,27,f,38,1,va,./stim/processed_extracts/true/1\3_va.mov,./stim/processed_extracts/audio/1/3_audio.wav,F1,M1,1,1,3,3,true,F,26,g,g,4,True,1,AU12,0.08025408108369621
895,37,2023-07-07 17:31:48.657773,5,27,f,38,1,va,./stim/processed_extracts/true/1\3_va.mov,./stim/processed_extracts/audio/1/3_audio.wav,F1,M1,1,1,3,3,true,F,26,g,g,4,True,1,AU14,0.12401319402012387
895,37,2023-07-07 17:31:48.657773,5,27,f,38,1,va,./stim/processed_extracts/true/1\3_va.mov,./stim/processed_extracts/audio/1/3_audio.wav,F1,M1,1,1,3,3,true,F,26,g,g,4,True,1,AU15,0.10321329120242831
895,37,2023-07-07 17:31:48.657773,5,27,f,38,1,va,./stim/processed_extracts/true/1\3_va.mov,./stim/processed_extracts/audio/1/3_audio.wav,F1,M1,1,1,3,3,true,F,26,g,g,4,True,1,AU17,0.07265125837188943
895,37,2023-07-07 17:31:48.657773,5,27,f,38,1,va,./stim/processed_extracts/true/1\3_va.mov,./stim/processed_extracts/audio/1/3_audio.wav,F1,M1,1,1,3,3,true,F,26,g,g,4,True,1,AU23,0.13576035920851895
895,37,2023-07-07 17:31:48.657773,5,27,f,38,1,va,./stim/processed_extracts/true/1\3_va.mov,./stim/processed_extracts/audio/1/3_audio.wav,F1,M1,1,1,3,3,true,F,26,g,g,4,True,1,AU24,-0.1947439383044505
895,37,2023-07-07 17:31:48.657773,5,27,f,38,1,va,./stim/processed_extracts/true/1\3_va.mov,./stim/processed_extracts/audio/1/3_audio.wav,F1,M1,1,1,3,3,true,F,26,g,g,4,True,1,AU25,0.16278930927291688
895,37,2023-07-07 17:31:48.657773,5,27,f,38,1,va,./stim/processed_extracts/true/1\3_va.mov,./stim/processed_extracts/audio/1/3_audio.wav,F1,M1,1,1,3,3,true,F,26,g,g,4,True,1,AU26,0.22534830174994658
895,37,2023-07-07 17:31:48.657773,5,27,f,38,1,va,./stim/processed_extracts/true/1\3_va.mov,./stim/processed_extracts/audio/1/3_audio.wav,F1,M1,1,1,3,3,true,F,26,g,g,4,True,1,AU28,0.14941387445798143
895,37,2023-07-07 17:31:48.657773,5,27,f,38,1,va,./stim/processed_extracts/true/1\3_va.mov,./stim/processed_extracts/audio/1/3_audio.wav,F1,M1,1,1,3,3,true,F,26,g,g,4,True,1,AU43,0.18133940049869407
895,37,2023-07-07 17:31:48.657773,5,27,f,38,1,va,./stim/processed_extracts/true/1\3_va.mov,./stim/processed_extracts/audio/1/3_audio.wav,F1,M1,1,1,3,3,true,F,26,g,g,4,True,1,Pitch,-0.19270113120519675
896,38,2023-07-07 17:31:48.657773,5,27,f,39,1,va,./stim/processed_extracts/fake/45\2_4_va.mov,./stim/processed_extracts/audio/45/2_4_audio.wav,F12,M13,45,45,4,2,fake,F,9,h,h,3,True,45,AU12,-0.14358571416720203
896,38,2023-07-07 17:31:48.657773,5,27,f,39,1,va,./stim/processed_extracts/fake/45\2_4_va.mov,./stim/processed_extracts/audio/45/2_4_audio.wav,F12,M13,45,45,4,2,fake,F,9,h,h,3,True,45,AU14,0.21364779281869337
896,38,2023-07-07 17:31:48.657773,5,27,f,39,1,va,./stim/processed_extracts/fake/45\2_4_va.mov,./stim/processed_extracts/audio/45/2_4_audio.wav,F12,M13,45,45,4,2,fake,F,9,h,h,3,True,45,AU15,-0.38865071707832
896,38,2023-07-07 17:31:48.657773,5,27,f,39,1,va,./stim/processed_extracts/fake/45\2_4_va.mov,./stim/processed_extracts/audio/45/2_4_audio.wav,F12,M13,45,45,4,2,fake,F,9,h,h,3,True,45,AU17,-0.12751971655948882
896,38,2023-07-07 17:31:48.657773,5,27,f,39,1,va,./stim/processed_extracts/fake/45\2_4_va.mov,./stim/processed_extracts/audio/45/2_4_audio.wav,F12,M13,45,45,4,2,fake,F,9,h,h,3,True,45,AU23,0.03969251223672724
896,38,2023-07-07 17:31:48.657773,5,27,f,39,1,va,./stim/processed_extracts/fake/45\2_4_va.mov,./stim/processed_extracts/audio/45/2_4_audio.wav,F12,M13,45,45,4,2,fake,F,9,h,h,3,True,45,AU24,-0.15669258536665956
896,38,2023-07-07 17:31:48.657773,5,27,f,39,1,va,./stim/processed_extracts/fake/45\2_4_va.mov,./stim/processed_extracts/audio/45/2_4_audio.wav,F12,M13,45,45,4,2,fake,F,9,h,h,3,True,45,AU25,0.025602690752716827
896,38,2023-07-07 17:31:48.657773,5,27,f,39,1,va,./stim/processed_extracts/fake/45\2_4_va.mov,./stim/processed_extracts/audio/45/2_4_audio.wav,F12,M13,45,45,4,2,fake,F,9,h,h,3,True,45,AU26,-0.2527355674289475
896,38,2023-07-07 17:31:48.657773,5,27,f,39,1,va,./stim/processed_extracts/fake/45\2_4_va.mov,./stim/processed_extracts/audio/45/2_4_audio.wav,F12,M13,45,45,4,2,fake,F,9,h,h,3,True,45,AU28,-0.24960702247161695
896,38,2023-07-07 17:31:48.657773,5,27,f,39,1,va,./stim/processed_extracts/fake/45\2_4_va.mov,./stim/processed_extracts/audio/45/2_4_audio.wav,F12,M13,45,45,4,2,fake,F,9,h,h,3,True,45,AU43,-0.0681567122373161
896,38,2023-07-07 17:31:48.657773,5,27,f,39,1,va,./stim/processed_extracts/fake/45\2_4_va.mov,./stim/processed_extracts/audio/45/2_4_audio.wav,F12,M13,45,45,4,2,fake,F,9,h,h,3,True,45,Pitch,-0.1950403318243183
897,39,2023-07-07 17:31:48.657773,5,27,f,40,1,va,./stim/processed_extracts/true/19\4_va.mov,./stim/processed_extracts/audio/19/4_audio.wav,F6,M6,19,19,4,4,true,F,10,g,g,3,True,19,AU12,0.11838536076749484
897,39,2023-07-07 17:31:48.657773,5,27,f,40,1,va,./stim/processed_extracts/true/19\4_va.mov,./stim/processed_extracts/audio/19/4_audio.wav,F6,M6,19,19,4,4,true,F,10,g,g,3,True,19,AU14,0.2766218418200721
897,39,2023-07-07 17:31:48.657773,5,27,f,40,1,va,./stim/processed_extracts/true/19\4_va.mov,./stim/processed_extracts/audio/19/4_audio.wav,F6,M6,19,19,4,4,true,F,10,g,g,3,True,19,AU15,-0.4250330806972621
897,39,2023-07-07 17:31:48.657773,5,27,f,40,1,va,./stim/processed_extracts/true/19\4_va.mov,./stim/processed_extracts/audio/19/4_audio.wav,F6,M6,19,19,4,4,true,F,10,g,g,3,True,19,AU17,0.17896312751233223
897,39,2023-07-07 17:31:48.657773,5,27,f,40,1,va,./stim/processed_extracts/true/19\4_va.mov,./stim/processed_extracts/audio/19/4_audio.wav,F6,M6,19,19,4,4,true,F,10,g,g,3,True,19,AU23,0.16632516040914982
897,39,2023-07-07 17:31:48.657773,5,27,f,40,1,va,./stim/processed_extracts/true/19\4_va.mov,./stim/processed_extracts/audio/19/4_audio.wav,F6,M6,19,19,4,4,true,F,10,g,g,3,True,19,AU24,-0.1802786523287746
897,39,2023-07-07 17:31:48.657773,5,27,f,40,1,va,./stim/processed_extracts/true/19\4_va.mov,./stim/processed_extracts/audio/19/4_audio.wav,F6,M6,19,19,4,4,true,F,10,g,g,3,True,19,AU25,0.13511801357834594
897,39,2023-07-07 17:31:48.657773,5,27,f,40,1,va,./stim/processed_extracts/true/19\4_va.mov,./stim/processed_extracts/audio/19/4_audio.wav,F6,M6,19,19,4,4,true,F,10,g,g,3,True,19,AU26,0.30955946078724295
897,39,2023-07-07 17:31:48.657773,5,27,f,40,1,va,./stim/processed_extracts/true/19\4_va.mov,./stim/processed_extracts/audio/19/4_audio.wav,F6,M6,19,19,4,4,true,F,10,g,g,3,True,19,AU28,0.31300346042497423
897,39,2023-07-07 17:31:48.657773,5,27,f,40,1,va,./stim/processed_extracts/true/19\4_va.mov,./stim/processed_extracts/audio/19/4_audio.wav,F6,M6,19,19,4,4,true,F,10,g,g,3,True,19,AU43,0.21187234022898135
897,39,2023-07-07 17:31:48.657773,5,27,f,40,1,va,./stim/processed_extracts/true/19\4_va.mov,./stim/processed_extracts/audio/19/4_audio.wav,F6,M6,19,19,4,4,true,F,10,g,g,3,True,19,Pitch,-0.1856060013026456
898,40,2023-07-07 17:31:48.657773,5,27,f,41,1,va,./stim/processed_extracts/fake/37\2_6_va.mov,./stim/processed_extracts/audio/37/2_6_audio.wav,M10,F11,37,37,6,2,fake,M,12,h,h,2,True,37,AU12,-0.5447173688753896
898,40,2023-07-07 17:31:48.657773,5,27,f,41,1,va,./stim/processed_extracts/fake/37\2_6_va.mov,./stim/processed_extracts/audio/37/2_6_audio.wav,M10,F11,37,37,6,2,fake,M,12,h,h,2,True,37,AU14,-0.19646102531908066
