,trial,condition,listener_au,duration,dyad,times_presented,model_performance,subject_accuracy,confidence,genuineness
1686,./stim/processed_extracts/fake_ad/59\57_2_60_3_va.mov,fake,AU24,11,59,6,0.07282602346360575,0.5,2.5,0.5
1687,./stim/processed_extracts/fake_ad/60\55_3_59_2_va.mov,fake,AU24,7,60,5,-0.20626527332735606,0.8,3.2,0.2
1688,./stim/processed_extracts/fake/1\1_2_va.mov,fake,AU25,17,1,6,0.019994639204649063,0.8333333333333334,3.6666666666666665,0.16666666666666666
1689,./stim/processed_extracts/fake/2\2_3_va.mov,fake,AU25,8,2,7,0.07267325196299992,0.42857142857142855,2.7142857142857144,0.5714285714285714
1690,./stim/processed_extracts/fake/3\1_6_va.mov,fake,AU25,7,3,4,-0.21213822557349826,0.75,3.5,0.25
1691,./stim/processed_extracts/fake/3\4_8_va.mov,fake,AU25,12,3,4,0.09801676357556564,0.75,3.0,0.25
1692,./stim/processed_extracts/fake/4\1_6_va.mov,fake,AU25,6,4,6,-0.21718962649676582,0.6666666666666666,2.1666666666666665,0.3333333333333333
1693,./stim/processed_extracts/fake/4\3_9_va.mov,fake,AU25,11,4,4,-0.0756642597138409,0.75,3.75,0.25
1694,./stim/processed_extracts/fake/5\3_4_va.mov,fake,AU25,15,5,4,0.2349382527316922,0.5,3.0,0.5
1695,./stim/processed_extracts/fake/6\4_5_va.mov,fake,AU25,10,6,5,-0.18418489211160713,0.6,3.2,0.4
1696,./stim/processed_extracts/fake/7\1_2_va.mov,fake,AU25,8,7,8,0.32391981125087804,0.75,3.375,0.25
1697,./stim/processed_extracts/fake/10\3_6_va.mov,fake,AU25,6,10,6,-0.36076760160856797,0.6666666666666666,1.6666666666666667,0.3333333333333333
1698,./stim/processed_extracts/fake/11\1_2_va.mov,fake,AU25,7,11,6,-0.16130860729146398,0.6666666666666666,2.1666666666666665,0.3333333333333333
1699,./stim/processed_extracts/fake/11\5_6_va.mov,fake,AU25,7,11,5,0.039591657655376936,0.4,2.2,0.6
1700,./stim/processed_extracts/fake/12\2_5_va.mov,fake,AU25,7,12,3,0.47383106780885975,0.6666666666666666,2.6666666666666665,0.3333333333333333
1701,./stim/processed_extracts/fake/13\1_4_va.mov,fake,AU25,14,13,9,0.3532575620437141,0.5555555555555556,2.2222222222222223,0.4444444444444444
1702,./stim/processed_extracts/fake/14\1_5_va.mov,fake,AU25,8,14,6,0.42839117535802423,0.3333333333333333,3.0,0.6666666666666666
1703,./stim/processed_extracts/fake/15\3_5_va.mov,fake,AU25,17,15,7,-0.15808811850399634,0.8571428571428571,3.2857142857142856,0.14285714285714285
1704,./stim/processed_extracts/fake/16\1_2_va.mov,fake,AU25,11,16,7,-0.05947840937296671,1.0,2.7142857142857144,0.0
1705,./stim/processed_extracts/fake/18\1_3_va.mov,fake,AU25,9,18,8,-0.1508958528888592,0.75,1.875,0.25
1706,./stim/processed_extracts/fake/19\2_5_va.mov,fake,AU25,8,19,6,-0.11574195656013349,1.0,3.0,0.0
1707,./stim/processed_extracts/fake/24\1_2_va.mov,fake,AU25,7,24,8,0.005546477341435879,0.375,1.875,0.625
1708,./stim/processed_extracts/fake/26\1_2_va.mov,fake,AU25,9,26,3,0.21868386230753456,1.0,4.0,0.0
1709,./stim/processed_extracts/fake/27\2_4_va.mov,fake,AU25,8,27,5,0.20269751010418338,0.6,2.8,0.4
1710,./stim/processed_extracts/fake/28\2_4_va.mov,fake,AU25,8,28,6,-0.4485441104836508,0.6666666666666666,2.3333333333333335,0.3333333333333333
1711,./stim/processed_extracts/fake/29\2_4_va.mov,fake,AU25,8,29,5,0.4553057997137823,0.8,2.8,0.2
1712,./stim/processed_extracts/fake/31\1_10_va.mov,fake,AU25,8,31,5,-0.04500948840762526,0.6,2.8,0.4
1713,./stim/processed_extracts/fake/31\5_9_va.mov,fake,AU25,8,31,8,-0.3206358002100921,0.75,3.5,0.25
1714,./stim/processed_extracts/fake/32\2_5_va.mov,fake,AU25,6,32,6,-0.2600787092805246,0.0,2.3333333333333335,1.0
1715,./stim/processed_extracts/fake/34\2_6_va.mov,fake,AU25,9,34,6,-0.1349963583287073,0.8333333333333334,2.1666666666666665,0.16666666666666666
1716,./stim/processed_extracts/fake/35\1_3_va.mov,fake,AU25,11,35,4,0.22460109441782958,1.0,2.75,0.0
1717,./stim/processed_extracts/fake/36\1_6_va.mov,fake,AU25,8,36,7,0.11465297627188359,1.0,3.4285714285714284,0.0
1718,./stim/processed_extracts/fake/37\2_6_va.mov,fake,AU25,12,37,9,-0.5257284542407615,0.6666666666666666,2.7777777777777777,0.3333333333333333
1719,./stim/processed_extracts/fake/38\3_5_va.mov,fake,AU25,9,38,4,0.16619313147759757,0.25,3.25,0.75
1720,./stim/processed_extracts/fake/40\5_8_va.mov,fake,AU25,10,40,5,-0.17114439019664784,0.8,3.0,0.2
1721,./stim/processed_extracts/fake/40\7_10_va.mov,fake,AU25,14,40,6,-0.038765816044380216,1.0,2.6666666666666665,0.0
1722,./stim/processed_extracts/fake/42\3_4_va.mov,fake,AU25,10,42,7,-0.24309716389286695,0.7142857142857143,2.0,0.2857142857142857
1723,./stim/processed_extracts/fake/43\3_7_va.mov,fake,AU25,11,43,8,0.033483359457040555,0.25,2.875,0.75
1724,./stim/processed_extracts/fake/45\2_4_va.mov,fake,AU25,9,45,7,0.025602690752716827,0.8571428571428571,2.857142857142857,0.14285714285714285
1725,./stim/processed_extracts/fake/47\5_6_va.mov,fake,AU25,12,47,8,0.2135863946755937,0.75,2.875,0.25
1726,./stim/processed_extracts/fake/48\2_6_va.mov,fake,AU25,8,48,7,0.01789883809528,0.7142857142857143,2.5714285714285716,0.2857142857142857
1727,./stim/processed_extracts/fake/48\3_4_va.mov,fake,AU25,10,48,5,0.0668737340471802,0.4,2.2,0.6
1728,./stim/processed_extracts/fake/49\2_5_va.mov,fake,AU25,9,49,7,0.4547233497658449,0.7142857142857143,3.2857142857142856,0.2857142857142857
1729,./stim/processed_extracts/fake/50\3_4_va.mov,fake,AU25,8,50,4,0.21210380982119048,0.75,2.5,0.25
1730,./stim/processed_extracts/fake/53\3_4_va.mov,fake,AU25,13,53,9,-0.23559230397493536,0.4444444444444444,2.4444444444444446,0.5555555555555556
1731,./stim/processed_extracts/fake/54\2_6_va.mov,fake,AU25,9,54,4,-0.2802110776268033,0.75,2.25,0.25
1732,./stim/processed_extracts/fake/54\7_8_va.mov,fake,AU25,10,54,6,0.2472009291414089,0.8333333333333334,2.3333333333333335,0.16666666666666666
1733,./stim/processed_extracts/fake/55\4_7_va.mov,fake,AU25,12,55,8,0.08375523143929192,0.375,2.75,0.625
1734,./stim/processed_extracts/fake/56\2_3_va.mov,fake,AU25,11,56,8,0.25193273387231035,0.25,2.25,0.75
1735,./stim/processed_extracts/fake/58\1_2_va.mov,fake,AU25,14,58,5,0.00965786093705487,0.4,2.6,0.6
1736,./stim/processed_extracts/fake/60\4_6_va.mov,fake,AU25,9,60,6,-0.4050854523902472,0.6666666666666666,2.5,0.3333333333333333
1737,./stim/processed_extracts/fake_ad/1\2_4_3_3_va.mov,fake,AU25,10,1,6,-0.3323312253680449,0.6666666666666666,3.1666666666666665,0.3333333333333333
1738,./stim/processed_extracts/fake_ad/3\1_4_4_5_va.mov,fake,AU25,15,3,4,0.35028687624538435,0.5,3.0,0.5
1739,./stim/processed_extracts/fake_ad/4\10_1_11_3_va.mov,fake,AU25,11,4,6,-0.07965240934593934,0.5,2.6666666666666665,0.5
1740,./stim/processed_extracts/fake_ad/6\3_5_7_4_va.mov,fake,AU25,6,6,5,-0.05186609712484183,0.6,2.8,0.4
1741,./stim/processed_extracts/fake_ad/7\6_1_8_2_va.mov,fake,AU25,7,7,6,-0.3087053970134992,1.0,3.0,0.0
1742,./stim/processed_extracts/fake_ad/8\10_2_13_5_va.mov,fake,AU25,7,8,3,-0.32259847242367706,0.6666666666666666,2.3333333333333335,0.3333333333333333
1743,./stim/processed_extracts/fake_ad/10\4_8_8_6_va.mov,fake,AU25,11,10,9,-0.03370490241479852,1.0,3.4444444444444446,0.0
1744,./stim/processed_extracts/fake_ad/11\12_4_15_4_va.mov,fake,AU25,11,11,7,-0.40254160553276025,0.7142857142857143,2.4285714285714284,0.2857142857142857
1745,./stim/processed_extracts/fake_ad/12\6_6_11_4_va.mov,fake,AU25,11,12,5,0.05553065214753181,1.0,3.6,0.0
1746,./stim/processed_extracts/fake_ad/13\5_6_11_10_va.mov,fake,AU25,11,13,10,0.1955981192438071,0.3,2.7,0.7
1747,./stim/processed_extracts/fake_ad/14\5_7_6_2_va.mov,fake,AU25,8,14,7,-0.08212793567766055,1.0,3.142857142857143,0.0
1748,./stim/processed_extracts/fake_ad/15\4_2_14_4_va.mov,fake,AU25,9,15,7,0.4001189231623421,0.8571428571428571,3.142857142857143,0.14285714285714285
1749,./stim/processed_extracts/fake_ad/16\10_4_13_3_va.mov,fake,AU25,8,16,7,0.02212616654503315,0.2857142857142857,2.5714285714285716,0.7142857142857143
1750,./stim/processed_extracts/fake_ad/18\17_1_20_2_va.mov,fake,AU25,9,18,4,0.06218071362023474,0.5,2.75,0.5
1751,./stim/processed_extracts/fake_ad/19\17_2_25_2_va.mov,fake,AU25,10,19,4,0.014199858203055565,0.75,2.75,0.25
1752,./stim/processed_extracts/fake_ad/21\18_2_25_1_va.mov,fake,AU25,8,21,9,-0.3420444951853237,0.2222222222222222,3.111111111111111,0.7777777777777778
1753,./stim/processed_extracts/fake_ad/22\19_3_23_2_va.mov,fake,AU25,11,22,5,-0.08669248985187522,0.4,2.6,0.6
1754,./stim/processed_extracts/fake_ad/23\18_5_22_1_va.mov,fake,AU25,6,23,3,-0.33829948213599265,1.0,2.6666666666666665,0.0
1755,./stim/processed_extracts/fake_ad/24\21_1_26_3_va.mov,fake,AU25,8,24,5,-0.048642589813518676,0.8,2.6,0.2
1756,./stim/processed_extracts/fake_ad/28\26_5_27_6_va.mov,fake,AU25,7,28,4,-0.014641603129979723,0.25,1.75,0.75
1757,./stim/processed_extracts/fake_ad/29\30_2_36_7_va.mov,fake,AU25,7,29,7,-0.3847639375165877,0.7142857142857143,2.0,0.2857142857142857
1758,./stim/processed_extracts/fake_ad/30\34_4_35_6_va.mov,fake,AU25,9,30,5,0.4458606969084935,1.0,3.6,0.0
1759,./stim/processed_extracts/fake_ad/31\29_3_32_4_va.mov,fake,AU25,11,31,7,-0.36348330077629476,0.42857142857142855,2.2857142857142856,0.5714285714285714
1760,./stim/processed_extracts/fake_ad/32\30_1_31_6_va.mov,fake,AU25,9,32,7,0.05607099152197619,0.2857142857142857,2.2857142857142856,0.7142857142857143
1761,./stim/processed_extracts/fake_ad/33\34_3_37_5_va.mov,fake,AU25,10,33,8,-0.5099960446863376,1.0,3.75,0.0
1762,./stim/processed_extracts/fake_ad/34\33_1_40_6_va.mov,fake,AU25,9,34,5,-0.14903992336271216,0.4,2.2,0.6
1763,./stim/processed_extracts/fake_ad/36\38_2_41_2_va.mov,fake,AU25,10,36,7,0.07490885097874463,0.7142857142857143,3.0,0.2857142857142857
1764,./stim/processed_extracts/fake_ad/37\31_4_33_2_va.mov,fake,AU25,7,37,6,-0.17085269915614715,0.8333333333333334,2.3333333333333335,0.16666666666666666
1765,./stim/processed_extracts/fake_ad/38\36_2_39_2_va.mov,fake,AU25,8,38,2,0.6190009864613223,0.5,2.5,0.5
1766,./stim/processed_extracts/fake_ad/39\35_7_44_1_va.mov,fake,AU25,8,39,10,-0.16351615072260772,0.2,3.3,0.8
1767,./stim/processed_extracts/fake_ad/40\31_2_34_1_va.mov,fake,AU25,7,40,5,-0.143235972763813,1.0,2.6,0.0
1768,./stim/processed_extracts/fake_ad/41\36_5_42_2_va.mov,fake,AU25,12,41,4,-0.09679825182659067,0.25,1.75,0.75
1769,./stim/processed_extracts/fake_ad/42\37_3_38_1_va.mov,fake,AU25,8,42,6,0.09005175412696095,0.5,1.5,0.5
1770,./stim/processed_extracts/fake_ad/43\35_4_40_3_va.mov,fake,AU25,13,43,7,0.008380119602045833,1.0,3.2857142857142856,0.0
1771,./stim/processed_extracts/fake_ad/44\42_1_43_1_va.mov,fake,AU25,11,44,8,0.09144903653966724,0.5,2.125,0.5
1772,./stim/processed_extracts/fake_ad/45\46_1_47_1_va.mov,fake,AU25,10,45,7,-0.45154655969677876,1.0,3.4285714285714284,0.0
1773,./stim/processed_extracts/fake_ad/46\45_5_48_1_va.mov,fake,AU25,8,46,4,0.08134517889631707,0.5,2.5,0.5
1774,./stim/processed_extracts/fake_ad/47\45_1_56_4_va.mov,fake,AU25,9,47,5,-0.3645844607463833,0.4,2.4,0.6
1775,./stim/processed_extracts/fake_ad/48\47_4_55_2_va.mov,fake,AU25,8,48,6,-0.11672981581375333,0.3333333333333333,2.8333333333333335,0.6666666666666666
1776,./stim/processed_extracts/fake_ad/49\52_1_58_4_va.mov,fake,AU25,7,49,5,0.23944548204538188,0.4,2.6,0.6
1777,./stim/processed_extracts/fake_ad/50\51_1_54_4_va.mov,fake,AU25,8,50,3,-0.41666808981544023,0.6666666666666666,2.6666666666666665,0.3333333333333333
1778,./stim/processed_extracts/fake_ad/51\50_2_55_5_va.mov,fake,AU25,14,51,8,0.2826964425856367,0.5,3.125,0.5
1779,./stim/processed_extracts/fake_ad/52\46_3_56_5_va.mov,fake,AU25,12,52,4,-0.41450879998407897,0.25,1.75,0.75
1780,./stim/processed_extracts/fake_ad/53\47_2_49_3_va.mov,fake,AU25,7,53,9,-0.10759135729579421,0.6666666666666666,2.5555555555555554,0.3333333333333333
1781,./stim/processed_extracts/fake_ad/55\48_7_60_2_va.mov,fake,AU25,11,55,6,-0.1748724817187432,0.16666666666666666,2.1666666666666665,0.8333333333333334
1782,./stim/processed_extracts/fake_ad/57\49_4_51_2_va.mov,fake,AU25,7,57,5,-0.015959245860137805,0.2,2.0,0.8
1783,./stim/processed_extracts/fake_ad/58\49_6_60_7_va.mov,fake,AU25,17,58,5,-0.019662430598966916,0.4,2.8,0.6
1784,./stim/processed_extracts/fake_ad/59\57_2_60_3_va.mov,fake,AU25,11,59,6,-0.009451801974189144,0.5,2.5,0.5
1785,./stim/processed_extracts/fake_ad/60\55_3_59_2_va.mov,fake,AU25,7,60,5,-0.14900299624795893,0.8,3.2,0.2
1786,./stim/processed_extracts/fake/1\1_2_va.mov,fake,AU26,17,1,6,-0.29875601012753966,0.8333333333333334,3.6666666666666665,0.16666666666666666
1787,./stim/processed_extracts/fake/2\2_3_va.mov,fake,AU26,8,2,7,-0.17536220026054217,0.42857142857142855,2.7142857142857144,0.5714285714285714
1788,./stim/processed_extracts/fake/3\1_6_va.mov,fake,AU26,7,3,4,-0.19494933316365282,0.75,3.5,0.25
1789,./stim/processed_extracts/fake/3\4_8_va.mov,fake,AU26,12,3,4,0.06773389911343833,0.75,3.0,0.25
1790,./stim/processed_extracts/fake/4\1_6_va.mov,fake,AU26,6,4,6,-0.3714475695277978,0.6666666666666666,2.1666666666666665,0.3333333333333333
1791,./stim/processed_extracts/fake/4\3_9_va.mov,fake,AU26,11,4,4,-0.17642717430669325,0.75,3.75,0.25
1792,./stim/processed_extracts/fake/5\3_4_va.mov,fake,AU26,15,5,4,-0.05015107908642041,0.5,3.0,0.5
1793,./stim/processed_extracts/fake/6\4_5_va.mov,fake,AU26,10,6,5,0.03879563499479498,0.6,3.2,0.4
1794,./stim/processed_extracts/fake/7\1_2_va.mov,fake,AU26,8,7,8,0.1365636878110395,0.75,3.375,0.25
1795,./stim/processed_extracts/fake/10\3_6_va.mov,fake,AU26,6,10,6,-0.5057683398665457,0.6666666666666666,1.6666666666666667,0.3333333333333333
1796,./stim/processed_extracts/fake/11\1_2_va.mov,fake,AU26,7,11,6,-0.10890074103591485,0.6666666666666666,2.1666666666666665,0.3333333333333333
1797,./stim/processed_extracts/fake/11\5_6_va.mov,fake,AU26,7,11,5,-0.21584481788842066,0.4,2.2,0.6
1798,./stim/processed_extracts/fake/12\2_5_va.mov,fake,AU26,7,12,3,-0.22799494063626144,0.6666666666666666,2.6666666666666665,0.3333333333333333
1799,./stim/processed_extracts/fake/13\1_4_va.mov,fake,AU26,14,13,9,0.1939996320481338,0.5555555555555556,2.2222222222222223,0.4444444444444444
1800,./stim/processed_extracts/fake/14\1_5_va.mov,fake,AU26,8,14,6,0.01942140805681325,0.3333333333333333,3.0,0.6666666666666666
1801,./stim/processed_extracts/fake/15\3_5_va.mov,fake,AU26,17,15,7,0.011124132125915811,0.8571428571428571,3.2857142857142856,0.14285714285714285
1802,./stim/processed_extracts/fake/16\1_2_va.mov,fake,AU26,11,16,7,0.05792752763251226,1.0,2.7142857142857144,0.0
1803,./stim/processed_extracts/fake/18\1_3_va.mov,fake,AU26,9,18,8,0.06784189345968701,0.75,1.875,0.25
1804,./stim/processed_extracts/fake/19\2_5_va.mov,fake,AU26,8,19,6,-0.09848888874117773,1.0,3.0,0.0
1805,./stim/processed_extracts/fake/24\1_2_va.mov,fake,AU26,7,24,8,0.6571758870966486,0.375,1.875,0.625
1806,./stim/processed_extracts/fake/26\1_2_va.mov,fake,AU26,9,26,3,-0.09507248702978854,1.0,4.0,0.0
1807,./stim/processed_extracts/fake/27\2_4_va.mov,fake,AU26,8,27,5,0.33929372172013694,0.6,2.8,0.4
1808,./stim/processed_extracts/fake/28\2_4_va.mov,fake,AU26,8,28,6,-0.134640092188019,0.6666666666666666,2.3333333333333335,0.3333333333333333
1809,./stim/processed_extracts/fake/29\2_4_va.mov,fake,AU26,8,29,5,-0.3439995264733868,0.8,2.8,0.2
1810,./stim/processed_extracts/fake/31\1_10_va.mov,fake,AU26,8,31,5,-0.2069699468875829,0.6,2.8,0.4
1811,./stim/processed_extracts/fake/31\5_9_va.mov,fake,AU26,8,31,8,-0.06019572236947408,0.75,3.5,0.25
1812,./stim/processed_extracts/fake/32\2_5_va.mov,fake,AU26,6,32,6,-0.029933041908193413,0.0,2.3333333333333335,1.0
1813,./stim/processed_extracts/fake/34\2_6_va.mov,fake,AU26,9,34,6,0.035665180198667726,0.8333333333333334,2.1666666666666665,0.16666666666666666
1814,./stim/processed_extracts/fake/35\1_3_va.mov,fake,AU26,11,35,4,0.37911355040032,1.0,2.75,0.0
1815,./stim/processed_extracts/fake/36\1_6_va.mov,fake,AU26,8,36,7,0.12291914078829312,1.0,3.4285714285714284,0.0
1816,./stim/processed_extracts/fake/37\2_6_va.mov,fake,AU26,12,37,9,-0.008141177618664154,0.6666666666666666,2.7777777777777777,0.3333333333333333
1817,./stim/processed_extracts/fake/38\3_5_va.mov,fake,AU26,9,38,4,-0.29003466457139226,0.25,3.25,0.75
1818,./stim/processed_extracts/fake/40\5_8_va.mov,fake,AU26,10,40,5,0.15657900054891968,0.8,3.0,0.2
1819,./stim/processed_extracts/fake/40\7_10_va.mov,fake,AU26,14,40,6,0.015092414113572991,1.0,2.6666666666666665,0.0
1820,./stim/processed_extracts/fake/42\3_4_va.mov,fake,AU26,10,42,7,0.0788871256253301,0.7142857142857143,2.0,0.2857142857142857
1821,./stim/processed_extracts/fake/43\3_7_va.mov,fake,AU26,11,43,8,-0.2720461151929296,0.25,2.875,0.75
1822,./stim/processed_extracts/fake/45\2_4_va.mov,fake,AU26,9,45,7,-0.22248755142658916,0.8571428571428571,2.857142857142857,0.14285714285714285
1823,./stim/processed_extracts/fake/47\5_6_va.mov,fake,AU26,12,47,8,0.163029687046721,0.75,2.875,0.25
1824,./stim/processed_extracts/fake/48\2_6_va.mov,fake,AU26,8,48,7,-0.026241484028915046,0.7142857142857143,2.5714285714285716,0.2857142857142857
1825,./stim/processed_extracts/fake/48\3_4_va.mov,fake,AU26,10,48,5,0.2658439569274904,0.4,2.2,0.6
1826,./stim/processed_extracts/fake/49\2_5_va.mov,fake,AU26,9,49,7,-0.35055103623930234,0.7142857142857143,3.2857142857142856,0.2857142857142857
1827,./stim/processed_extracts/fake/50\3_4_va.mov,fake,AU26,8,50,4,-0.17052686490248556,0.75,2.5,0.25
1828,./stim/processed_extracts/fake/53\3_4_va.mov,fake,AU26,13,53,9,-0.1460415378633651,0.4444444444444444,2.4444444444444446,0.5555555555555556
1829,./stim/processed_extracts/fake/54\2_6_va.mov,fake,AU26,9,54,4,-0.2701655499505812,0.75,2.25,0.25
1830,./stim/processed_extracts/fake/54\7_8_va.mov,fake,AU26,10,54,6,0.2904883659300333,0.8333333333333334,2.3333333333333335,0.16666666666666666
1831,./stim/processed_extracts/fake/55\4_7_va.mov,fake,AU26,12,55,8,0.40527650622743905,0.375,2.75,0.625
1832,./stim/processed_extracts/fake/56\2_3_va.mov,fake,AU26,11,56,8,0.0353161435079442,0.25,2.25,0.75
1833,./stim/processed_extracts/fake/58\1_2_va.mov,fake,AU26,14,58,5,-0.29294401260246494,0.4,2.6,0.6
1834,./stim/processed_extracts/fake/60\4_6_va.mov,fake,AU26,9,60,6,0.03640114159499592,0.6666666666666666,2.5,0.3333333333333333
1835,./stim/processed_extracts/fake_ad/1\2_4_3_3_va.mov,fake,AU26,10,1,6,-0.1822531686714139,0.6666666666666666,3.1666666666666665,0.3333333333333333
1836,./stim/processed_extracts/fake_ad/3\1_4_4_5_va.mov,fake,AU26,15,3,4,-0.0058229446337761375,0.5,3.0,0.5
1837,./stim/processed_extracts/fake_ad/4\10_1_11_3_va.mov,fake,AU26,11,4,6,-0.11291422383825582,0.5,2.6666666666666665,0.5
1838,./stim/processed_extracts/fake_ad/6\3_5_7_4_va.mov,fake,AU26,6,6,5,0.16396762211918206,0.6,2.8,0.4
1839,./stim/processed_extracts/fake_ad/7\6_1_8_2_va.mov,fake,AU26,7,7,6,-0.0019761388439841153,1.0,3.0,0.0
1840,./stim/processed_extracts/fake_ad/8\10_2_13_5_va.mov,fake,AU26,7,8,3,0.07026998433986827,0.6666666666666666,2.3333333333333335,0.3333333333333333
1841,./stim/processed_extracts/fake_ad/10\4_8_8_6_va.mov,fake,AU26,11,10,9,0.005802540761223504,1.0,3.4444444444444446,0.0
1842,./stim/processed_extracts/fake_ad/11\12_4_15_4_va.mov,fake,AU26,11,11,7,-0.44994385363485634,0.7142857142857143,2.4285714285714284,0.2857142857142857
1843,./stim/processed_extracts/fake_ad/12\6_6_11_4_va.mov,fake,AU26,11,12,5,-0.24318302743501216,1.0,3.6,0.0
1844,./stim/processed_extracts/fake_ad/13\5_6_11_10_va.mov,fake,AU26,11,13,10,0.0827980388851007,0.3,2.7,0.7
1845,./stim/processed_extracts/fake_ad/14\5_7_6_2_va.mov,fake,AU26,8,14,7,0.2553142244201053,1.0,3.142857142857143,0.0
1846,./stim/processed_extracts/fake_ad/15\4_2_14_4_va.mov,fake,AU26,9,15,7,0.28377934675319105,0.8571428571428571,3.142857142857143,0.14285714285714285
1847,./stim/processed_extracts/fake_ad/16\10_4_13_3_va.mov,fake,AU26,8,16,7,-0.26320513594231154,0.2857142857142857,2.5714285714285716,0.7142857142857143
1848,./stim/processed_extracts/fake_ad/18\17_1_20_2_va.mov,fake,AU26,9,18,4,0.31487930144884785,0.5,2.75,0.5
1849,./stim/processed_extracts/fake_ad/19\17_2_25_2_va.mov,fake,AU26,10,19,4,0.018825359090987898,0.75,2.75,0.25
1850,./stim/processed_extracts/fake_ad/21\18_2_25_1_va.mov,fake,AU26,8,21,9,0.1370846200731144,0.2222222222222222,3.111111111111111,0.7777777777777778
1851,./stim/processed_extracts/fake_ad/22\19_3_23_2_va.mov,fake,AU26,11,22,5,0.16711534610066758,0.4,2.6,0.6
1852,./stim/processed_extracts/fake_ad/23\18_5_22_1_va.mov,fake,AU26,6,23,3,-0.046081822977378124,1.0,2.6666666666666665,0.0
1853,./stim/processed_extracts/fake_ad/24\21_1_26_3_va.mov,fake,AU26,8,24,5,-0.10576800437025992,0.8,2.6,0.2
1854,./stim/processed_extracts/fake_ad/28\26_5_27_6_va.mov,fake,AU26,7,28,4,0.06804505706435239,0.25,1.75,0.75
1855,./stim/processed_extracts/fake_ad/29\30_2_36_7_va.mov,fake,AU26,7,29,7,0.10471650946109624,0.7142857142857143,2.0,0.2857142857142857
1856,./stim/processed_extracts/fake_ad/30\34_4_35_6_va.mov,fake,AU26,9,30,5,0.0848311919928707,1.0,3.6,0.0
1857,./stim/processed_extracts/fake_ad/31\29_3_32_4_va.mov,fake,AU26,11,31,7,-0.11265148810618607,0.42857142857142855,2.2857142857142856,0.5714285714285714
1858,./stim/processed_extracts/fake_ad/32\30_1_31_6_va.mov,fake,AU26,9,32,7,0.22095522541360518,0.2857142857142857,2.2857142857142856,0.7142857142857143
1859,./stim/processed_extracts/fake_ad/33\34_3_37_5_va.mov,fake,AU26,10,33,8,-0.1990929530484207,1.0,3.75,0.0
1860,./stim/processed_extracts/fake_ad/34\33_1_40_6_va.mov,fake,AU26,9,34,5,0.6227841039074526,0.4,2.2,0.6
1861,./stim/processed_extracts/fake_ad/36\38_2_41_2_va.mov,fake,AU26,10,36,7,-0.2044299017755386,0.7142857142857143,3.0,0.2857142857142857
1862,./stim/processed_extracts/fake_ad/37\31_4_33_2_va.mov,fake,AU26,7,37,6,-0.05450750123715033,0.8333333333333334,2.3333333333333335,0.16666666666666666
1863,./stim/processed_extracts/fake_ad/38\36_2_39_2_va.mov,fake,AU26,8,38,2,-0.2538088166736128,0.5,2.5,0.5
1864,./stim/processed_extracts/fake_ad/39\35_7_44_1_va.mov,fake,AU26,8,39,10,-0.26990682533414295,0.2,3.3,0.8
1865,./stim/processed_extracts/fake_ad/40\31_2_34_1_va.mov,fake,AU26,7,40,5,-0.25514204978031624,1.0,2.6,0.0
1866,./stim/processed_extracts/fake_ad/41\36_5_42_2_va.mov,fake,AU26,12,41,4,-0.31036522730560023,0.25,1.75,0.75
1867,./stim/processed_extracts/fake_ad/42\37_3_38_1_va.mov,fake,AU26,8,42,6,0.38521406077478815,0.5,1.5,0.5
1868,./stim/processed_extracts/fake_ad/43\35_4_40_3_va.mov,fake,AU26,13,43,7,0.33257160755808457,1.0,3.2857142857142856,0.0
1869,./stim/processed_extracts/fake_ad/44\42_1_43_1_va.mov,fake,AU26,11,44,8,0.31215350493600114,0.5,2.125,0.5
1870,./stim/processed_extracts/fake_ad/45\46_1_47_1_va.mov,fake,AU26,10,45,7,-0.34005567318530294,1.0,3.4285714285714284,0.0
1871,./stim/processed_extracts/fake_ad/46\45_5_48_1_va.mov,fake,AU26,8,46,4,0.08975876608705242,0.5,2.5,0.5
1872,./stim/processed_extracts/fake_ad/47\45_1_56_4_va.mov,fake,AU26,9,47,5,0.23821351531417628,0.4,2.4,0.6
1873,./stim/processed_extracts/fake_ad/48\47_4_55_2_va.mov,fake,AU26,8,48,6,0.28230924442107136,0.3333333333333333,2.8333333333333335,0.6666666666666666
1874,./stim/processed_extracts/fake_ad/49\52_1_58_4_va.mov,fake,AU26,7,49,5,-0.29131783550617385,0.4,2.6,0.6
1875,./stim/processed_extracts/fake_ad/50\51_1_54_4_va.mov,fake,AU26,8,50,3,-0.15422290755353,0.6666666666666666,2.6666666666666665,0.3333333333333333
1876,./stim/processed_extracts/fake_ad/51\50_2_55_5_va.mov,fake,AU26,14,51,8,-0.35741630669442687,0.5,3.125,0.5
1877,./stim/processed_extracts/fake_ad/52\46_3_56_5_va.mov,fake,AU26,12,52,4,0.05055201411509648,0.25,1.75,0.75
1878,./stim/processed_extracts/fake_ad/53\47_2_49_3_va.mov,fake,AU26,7,53,9,-0.1106471508472871,0.6666666666666666,2.5555555555555554,0.3333333333333333
1879,./stim/processed_extracts/fake_ad/55\48_7_60_2_va.mov,fake,AU26,11,55,6,-0.16247777855252993,0.16666666666666666,2.1666666666666665,0.8333333333333334
1880,./stim/processed_extracts/fake_ad/57\49_4_51_2_va.mov,fake,AU26,7,57,5,0.23648048596008608,0.2,2.0,0.8
